"","GEOID","var","var_type","value"
"6614","13059001900","HInsur_FBNC_p","moe",1.67
"6615","13059001900","HInsur_Nat_p","moe",11.52
"6616","13059001900","HousOwn_p","moe",7.04
"6617","13059001900","HousRent_p","moe",12.94
"6618","13059001900","Inc_10K_p","moe",6.77
"6619","13059001900","Inc_200K_p","moe",4.21
"6620","13059001900","Inc100K_149K_p","moe",3.62
"6621","13059001900","Inc10K_24K_p","moe",7.36
"6622","13059001900","Inc150K_199K_p","moe",8.68
"6623","13059001900","Inc25K_49K_p","moe",5.39
"6624","13059001900","Inc50K_74K_p","moe",5.98
"6625","13059001900","Inc75K_99K_p","moe",5.92
"6626","13059001900","Ind_ag_p","moe",0.4
"6627","13059001900","Ind_arts_p","moe",8.7
"6628","13059001900","Ind_const_p","moe",3.77
"6629","13059001900","Ind_edhlth_p","moe",11.23
"6630","13059001900","Ind_finan_p","moe",1.78
"6631","13059001900","Ind_info_p","moe",3.24
"6632","13059001900","Ind_manf_p","moe",2.4
"6633","13059001900","Ind_other_p","moe",0.8
"6634","13059001900","Ind_prof_p","moe",3.77
"6635","13059001900","Ind_pubad_p","moe",2.09
"6636","13059001900","Ind_retail_p","moe",2.18
"6637","13059001900","Ind_trans_p","moe",2.44
"6638","13059001900","Ind_whlsl_p","moe",0.62
"6639","13059001900","Inet_any_p","moe",12.56
"6640","13059001900","Inet_broad_p","moe",12.89
"6641","13059001900","Pov_Ov65_p","moe",2.78
"6642","13059001900","Pov_Und18_p","moe",5.25
"6643","13059001900","Rce_AI_p","moe",0.43
"6644","13059001900","Rce_AsnNH_p","moe",1.02
"6645","13059001900","Rce_BlkNH_p","moe",5.4
"6646","13059001900","Rce_Hisp_p","moe",8.4
"6647","13059001900","Rce_HPI_p","moe",0.43
"6648","13059001900","Rce_OthNH_p","moe",0.43
"6649","13059001900","Rce_WhtNH_p","moe",8.27
"6650","13059001900","Rent30_p","moe",13.9
"6651","13059001900","Sch_grad_p","moe",2.17
"6652","13059001900","Sch_Kpre_p","moe",1.91
"6653","13059001900","Sch_ugrad_p","moe",5.9
"6654","13059001900","Trn_car_p","moe",9.62
"6655","13059001900","Trn_carpool_p","moe",4.48
"6656","13059001900","Trn_home_p","moe",13.69
"6657","13059001900","Trn_noveh_p","moe",3.36
"6658","13059001900","Trn_pub_p","moe",3.13
"6659","13059001900","Trn_taxi_p","moe",5.46
"6660","13059001900","Trn_walk_p","moe",3.64
"6661","13059002000","Age05_p","moe",3.29
"6662","13059002000","Age18_24_p","moe",3.53
"6663","13059002000","AgeO65_p","moe",3.39
"6664","13059002000","AgeU18_p","moe",4.99
"6665","13059002000","Ed_ba_p","moe",16.16
"6666","13059002000","Ed_hsgrad_p","moe",2.35
"6667","13059002000","Ed_lesshs_p","moe",2.97
"6668","13059002000","Ed_ma_p","moe",5.11
"6669","13059002000","Ed_prof_doc_p","moe",5.04
"6670","13059002000","Ed_somecol_p","moe",6.15
"6671","13059002000","Empl_labor_p","moe",13.31
"6672","13059002000","Empl_unemp_p","moe",1.73
"6673","13059002000","HInsur_FBNat_p","moe",2.52
"6674","13059002000","HInsur_FBNC_p","moe",2.52
"6675","13059002000","HInsur_Nat_p","moe",13.99
"6676","13059002000","HousOwn_p","moe",12.22
"6677","13059002000","HousRent_p","moe",9.62
"6678","13059002000","Inc_10K_p","moe",6.09
"6679","13059002000","Inc_200K_p","moe",3.65
"6680","13059002000","Inc100K_149K_p","moe",5.07
"6681","13059002000","Inc10K_24K_p","moe",8.62
"6682","13059002000","Inc150K_199K_p","moe",8.92
"6683","13059002000","Inc25K_49K_p","moe",6.39
"6684","13059002000","Inc50K_74K_p","moe",4.87
"6685","13059002000","Inc75K_99K_p","moe",3.45
"6686","13059002000","Ind_ag_p","moe",1.16
"6687","13059002000","Ind_arts_p","moe",5.01
"6688","13059002000","Ind_const_p","moe",1.07
"6689","13059002000","Ind_edhlth_p","moe",8.42
"6690","13059002000","Ind_finan_p","moe",3.4
"6691","13059002000","Ind_info_p","moe",1.79
"6692","13059002000","Ind_manf_p","moe",4.83
"6693","13059002000","Ind_other_p","moe",3.58
"6694","13059002000","Ind_prof_p","moe",3.76
"6695","13059002000","Ind_pubad_p","moe",1.7
"6696","13059002000","Ind_retail_p","moe",12.09
"6697","13059002000","Ind_trans_p","moe",1.43
"6698","13059002000","Ind_whlsl_p","moe",2.06
"6699","13059002000","Inet_any_p","moe",12.88
"6700","13059002000","Inet_broad_p","moe",12.88
"6701","13059002000","Pov_Ov65_p","moe",2.37
"6702","13059002000","Pov_Und18_p","moe",5.32
"6703","13059002000","Rce_AI_p","moe",0.68
"6704","13059002000","Rce_AsnNH_p","moe",6.82
"6705","13059002000","Rce_BlkNH_p","moe",3.24
"6706","13059002000","Rce_Hisp_p","moe",1.94
"6707","13059002000","Rce_HPI_p","moe",0.68
"6708","13059002000","Rce_OthNH_p","moe",0.19
"6709","13059002000","Rce_WhtNH_p","moe",14.18
"6710","13059002000","Rent30_p","moe",18.58
"6711","13059002000","Sch_grad_p","moe",1.85
"6712","13059002000","Sch_Kpre_p","moe",1.3
"6713","13059002000","Sch_ugrad_p","moe",3.06
"6714","13059002000","Trn_car_p","moe",10.49
"6715","13059002000","Trn_carpool_p","moe",4.23
"6716","13059002000","Trn_home_p","moe",12.14
"6717","13059002000","Trn_noveh_p","moe",8.19
"6718","13059002000","Trn_pub_p","moe",1.47
"6719","13059002000","Trn_taxi_p","moe",2.48
"6720","13059002000","Trn_walk_p","moe",3.31
"6721","13059002100","Age05_p","moe",2.43
"6722","13059002100","Age18_24_p","moe",8.62
"6723","13059002100","AgeO65_p","moe",2.8
"6724","13059002100","AgeU18_p","moe",2.68
"6725","13059002100","Ed_ba_p","moe",12.78
"6726","13059002100","Ed_hsgrad_p","moe",7.91
"6727","13059002100","Ed_lesshs_p","moe",0.95
"6728","13059002100","Ed_ma_p","moe",9.8
"6729","13059002100","Ed_prof_doc_p","moe",7.23
"6730","13059002100","Ed_somecol_p","moe",5.81
"6731","13059002100","Empl_labor_p","moe",7.59
"6732","13059002100","Empl_unemp_p","moe",1.74
"6733","13059002100","HInsur_FBNat_p","moe",2.87
"6734","13059002100","HInsur_FBNC_p","moe",1.22
"6735","13059002100","HInsur_Nat_p","moe",12.57
"6736","13059002100","HousOwn_p","moe",8.82
"6737","13059002100","HousRent_p","moe",14.82
"6738","13059002100","Inc_10K_p","moe",7.22
"6739","13059002100","Inc_200K_p","moe",4.95
"6740","13059002100","Inc100K_149K_p","moe",7.5
"6741","13059002100","Inc10K_24K_p","moe",8.99
"6742","13059002100","Inc150K_199K_p","moe",3.18
"6743","13059002100","Inc25K_49K_p","moe",5.73
"6744","13059002100","Inc50K_74K_p","moe",6.58
"6745","13059002100","Inc75K_99K_p","moe",3.82
"6746","13059002100","Ind_ag_p","moe",0.79
"6747","13059002100","Ind_arts_p","moe",8.5
"6748","13059002100","Ind_const_p","moe",3.34
"6749","13059002100","Ind_edhlth_p","moe",10.2
"6750","13059002100","Ind_finan_p","moe",3.63
"6751","13059002100","Ind_info_p","moe",1.36
"6752","13059002100","Ind_manf_p","moe",0.91
"6753","13059002100","Ind_other_p","moe",3.57
"6754","13059002100","Ind_prof_p","moe",4.02
"6755","13059002100","Ind_pubad_p","moe",1.13
"6756","13059002100","Ind_retail_p","moe",4.31
"6757","13059002100","Ind_trans_p","moe",2.49
"6758","13059002100","Ind_whlsl_p","moe",0.91
"6759","13059002100","Inet_any_p","moe",14.37
"6760","13059002100","Inet_broad_p","moe",14.23
"6761","13059002100","Pov_Ov65_p","moe",3.3
"6762","13059002100","Pov_Und18_p","moe",1.76
"6763","13059002100","Rce_AI_p","moe",0.32
"6764","13059002100","Rce_AsnNH_p","moe",2.26
"6765","13059002100","Rce_BlkNH_p","moe",4
"6766","13059002100","Rce_Hisp_p","moe",1.96
"6767","13059002100","Rce_HPI_p","moe",0.32
"6768","13059002100","Rce_OthNH_p","moe",0.32
"6769","13059002100","Rce_WhtNH_p","moe",11.97
"6770","13059002100","Rent30_p","moe",16.78
"6771","13059002100","Sch_grad_p","moe",2.59
"6772","13059002100","Sch_Kpre_p","moe",1.12
"6773","13059002100","Sch_ugrad_p","moe",9.33
"6774","13059002100","Trn_car_p","moe",11.16
"6775","13059002100","Trn_carpool_p","moe",2.68
"6776","13059002100","Trn_home_p","moe",4.38
"6777","13059002100","Trn_noveh_p","moe",3.18
"6778","13059002100","Trn_pub_p","moe",3.18
"6779","13059002100","Trn_taxi_p","moe",3.11
"6780","13059002100","Trn_walk_p","moe",12.01
"6781","13059002200","Age05_p","moe",2.99
"6782","13059002200","Age18_24_p","moe",11.27
"6783","13059002200","AgeO65_p","moe",3.3
"6784","13059002200","AgeU18_p","moe",5.4
"6785","13059002200","Ed_ba_p","moe",12.5
"6786","13059002200","Ed_hsgrad_p","moe",3.87
"6787","13059002200","Ed_lesshs_p","moe",0.58
"6788","13059002200","Ed_ma_p","moe",8.92
"6789","13059002200","Ed_prof_doc_p","moe",7.24
"6790","13059002200","Ed_somecol_p","moe",5.99
"6791","13059002200","Empl_labor_p","moe",14.23
"6792","13059002200","Empl_unemp_p","moe",0.66
"6793","13059002200","HInsur_FBNat_p","moe",2.06
"6794","13059002200","HInsur_FBNC_p","moe",6.53
"6795","13059002200","HInsur_Nat_p","moe",13.21
"6796","13059002200","HousOwn_p","moe",6.77
"6797","13059002200","HousRent_p","moe",16.05
"6798","13059002200","Inc_10K_p","moe",4.38
"6799","13059002200","Inc_200K_p","moe",3.56
"6800","13059002200","Inc100K_149K_p","moe",4.66
"6801","13059002200","Inc10K_24K_p","moe",10.32
"6802","13059002200","Inc150K_199K_p","moe",3.56
"6803","13059002200","Inc25K_49K_p","moe",10.41
"6804","13059002200","Inc50K_74K_p","moe",9.5
"6805","13059002200","Inc75K_99K_p","moe",7.49
"6806","13059002200","Ind_ag_p","moe",0.87
"6807","13059002200","Ind_arts_p","moe",8.25
"6808","13059002200","Ind_const_p","moe",1.3
"6809","13059002200","Ind_edhlth_p","moe",12.28
"6810","13059002200","Ind_finan_p","moe",3.16
"6811","13059002200","Ind_info_p","moe",0.87
"6812","13059002200","Ind_manf_p","moe",2.11
"6813","13059002200","Ind_other_p","moe",1.86
"6814","13059002200","Ind_prof_p","moe",4.71
"6815","13059002200","Ind_pubad_p","moe",2.79
"6816","13059002200","Ind_retail_p","moe",3.16
"6817","13059002200","Ind_trans_p","moe",2.23
"6818","13059002200","Ind_whlsl_p","moe",0.99
"6819","13059002200","Inet_any_p","moe",15.53
"6820","13059002200","Inet_broad_p","moe",14.98
"6821","13059002200","Pov_Ov65_p","moe",2.72
"6822","13059002200","Pov_Und18_p","moe",6.02
"6823","13059002200","Rce_AI_p","moe",0.54
"6824","13059002200","Rce_AsnNH_p","moe",8.39
"6825","13059002200","Rce_BlkNH_p","moe",2.57
"6826","13059002200","Rce_Hisp_p","moe",2.88
"6827","13059002200","Rce_HPI_p","moe",0.54
"6828","13059002200","Rce_OthNH_p","moe",1.01
"6829","13059002200","Rce_WhtNH_p","moe",11.97
"6830","13059002200","Rent30_p","moe",13.99
"6831","13059002200","Sch_grad_p","moe",3.28
"6832","13059002200","Sch_Kpre_p","moe",2.37
"6833","13059002200","Sch_ugrad_p","moe",8.76
"6834","13059002200","Trn_car_p","moe",15.53
"6835","13059002200","Trn_carpool_p","moe",2.99
"6836","13059002200","Trn_home_p","moe",9.68
"6837","13059002200","Trn_noveh_p","moe",0.89
"6838","13059002200","Trn_pub_p","moe",6.11
"6839","13059002200","Trn_taxi_p","moe",1.46
"6840","13059002200","Trn_walk_p","moe",3.31
"6841","13059030101","Age05_p","moe",0.72
"6842","13059030101","Age18_24_p","moe",26.2
"6843","13059030101","AgeO65_p","moe",3.6
"6844","13059030101","AgeU18_p","moe",4.32
"6845","13059030101","Ed_ba_p","moe",27.47
"6846","13059030101","Ed_hsgrad_p","moe",26.1
"6847","13059030101","Ed_lesshs_p","moe",17.58
"6848","13059030101","Ed_ma_p","moe",3.85
"6849","13059030101","Ed_prof_doc_p","moe",5.49
"6850","13059030101","Ed_somecol_p","moe",12.64
"6851","13059030101","Empl_labor_p","moe",9.28
"6852","13059030101","Empl_unemp_p","moe",0.56
"6853","13059030101","HInsur_FBNat_p","moe",3.28
"6854","13059030101","HInsur_FBNC_p","moe",0.83
"6855","13059030101","HInsur_Nat_p","moe",24.94
"6856","13059030101","HousOwn_p","moe",1.69
"6857","13059030101","HousRent_p","moe",24.94
"6858","13059030101","Inc_10K_p","moe",22.94
"6859","13059030101","Inc_200K_p","moe",1.41
"6860","13059030101","Inc100K_149K_p","moe",2.01
"6861","13059030101","Inc10K_24K_p","moe",17.51
"6862","13059030101","Inc150K_199K_p","moe",1.41
"6863","13059030101","Inc25K_49K_p","moe",11.27
"6864","13059030101","Inc50K_74K_p","moe",4.33
"6865","13059030101","Inc75K_99K_p","moe",1.41
"6866","13059030101","Ind_ag_p","moe",1.43
"6867","13059030101","Ind_arts_p","moe",15.88
"6868","13059030101","Ind_const_p","moe",1.43
"6869","13059030101","Ind_edhlth_p","moe",13.73
"6870","13059030101","Ind_finan_p","moe",1.43
"6871","13059030101","Ind_info_p","moe",3.28
"6872","13059030101","Ind_manf_p","moe",2.87
"6873","13059030101","Ind_other_p","moe",11.48
"6874","13059030101","Ind_prof_p","moe",7.99
"6875","13059030101","Ind_pubad_p","moe",8.5
"6876","13059030101","Ind_retail_p","moe",6.05
"6877","13059030101","Ind_trans_p","moe",6.97
"6878","13059030101","Ind_whlsl_p","moe",3.07
"6879","13059030101","Inet_any_p","moe",19.22
"6880","13059030101","Inet_broad_p","moe",19.62
"6881","13059030101","Pov_Ov65_p","moe",1.3
"6882","13059030101","Pov_Und18_p","moe",5.3
"6883","13059030101","Rce_AI_p","moe",0.5
"6884","13059030101","Rce_AsnNH_p","moe",2.59
"6885","13059030101","Rce_BlkNH_p","moe",3.17
"6886","13059030101","Rce_Hisp_p","moe",4.4
"6887","13059030101","Rce_HPI_p","moe",0.5
"6888","13059030101","Rce_OthNH_p","moe",0.5
"6889","13059030101","Rce_WhtNH_p","moe",24.32
"6890","13059030101","Rent30_p","moe",25.13
"6891","13059030101","Sch_grad_p","moe",5.23
"6892","13059030101","Sch_Kpre_p","moe",0.72
"6893","13059030101","Sch_ugrad_p","moe",27.64
"6894","13059030101","Trn_car_p","moe",29.82
"6895","13059030101","Trn_carpool_p","moe",1.48
"6896","13059030101","Trn_home_p","moe",3.16
"6897","13059030101","Trn_noveh_p","moe",1.48
"6898","13059030101","Trn_pub_p","moe",1.9
"6899","13059030101","Trn_taxi_p","moe",9.27
"6900","13059030101","Trn_walk_p","moe",8.75
"6901","13059030102","Age05_p","moe",4.16
"6902","13059030102","Age18_24_p","moe",13.19
"6903","13059030102","AgeO65_p","moe",6.62
"6904","13059030102","AgeU18_p","moe",7.24
"6905","13059030102","Ed_ba_p","moe",17.35
"6906","13059030102","Ed_hsgrad_p","moe",12.29
"6907","13059030102","Ed_lesshs_p","moe",7.65
"6908","13059030102","Ed_ma_p","moe",3.31
"6909","13059030102","Ed_prof_doc_p","moe",4.46
"6910","13059030102","Ed_somecol_p","moe",16.81
"6911","13059030102","Empl_labor_p","moe",23.24
"6912","13059030102","Empl_unemp_p","moe",4.57
"6913","13059030102","HInsur_FBNat_p","moe",0.42
"6914","13059030102","HInsur_FBNC_p","moe",2.08
"6915","13059030102","HInsur_Nat_p","moe",18.39
"6916","13059030102","HousOwn_p","moe",14.77
"6917","13059030102","HousRent_p","moe",18.31
"6918","13059030102","Inc_10K_p","moe",13.36
"6919","13059030102","Inc_200K_p","moe",1.07
"6920","13059030102","Inc100K_149K_p","moe",7.94
"6921","13059030102","Inc10K_24K_p","moe",16.26
"6922","13059030102","Inc150K_199K_p","moe",1.07
"6923","13059030102","Inc25K_49K_p","moe",11.22
"6924","13059030102","Inc50K_74K_p","moe",11.68
"6925","13059030102","Inc75K_99K_p","moe",1.07
"6926","13059030102","Ind_ag_p","moe",0.75
"6927","13059030102","Ind_arts_p","moe",7.06
"6928","13059030102","Ind_const_p","moe",1.5
"6929","13059030102","Ind_edhlth_p","moe",18.02
"6930","13059030102","Ind_finan_p","moe",11.41
"6931","13059030102","Ind_info_p","moe",1.05
"6932","13059030102","Ind_manf_p","moe",9.01
"6933","13059030102","Ind_other_p","moe",5.11
"6934","13059030102","Ind_prof_p","moe",9.46
"6935","13059030102","Ind_pubad_p","moe",12.46
"6936","13059030102","Ind_retail_p","moe",4.88
"6937","13059030102","Ind_trans_p","moe",2.33
"6938","13059030102","Ind_whlsl_p","moe",1.05
"6939","13059030102","Inet_any_p","moe",16.79
"6940","13059030102","Inet_broad_p","moe",17.25
"6941","13059030102","Pov_Ov65_p","moe",6.45
"6942","13059030102","Pov_Und18_p","moe",7.91
"6943","13059030102","Rce_AI_p","moe",0.58
"6944","13059030102","Rce_AsnNH_p","moe",5.12
"6945","13059030102","Rce_BlkNH_p","moe",23.39
"6946","13059030102","Rce_Hisp_p","moe",4.79
"6947","13059030102","Rce_HPI_p","moe",0.58
"6948","13059030102","Rce_OthNH_p","moe",0.58
"6949","13059030102","Rce_WhtNH_p","moe",12.07
"6950","13059030102","Rent30_p","moe",21.54
"6951","13059030102","Sch_grad_p","moe",8.6
"6952","13059030102","Sch_Kpre_p","moe",0.86
"6953","13059030102","Sch_ugrad_p","moe",9.67
"6954","13059030102","Trn_car_p","moe",26.36
"6955","13059030102","Trn_carpool_p","moe",1.12
"6956","13059030102","Trn_home_p","moe",4.65
"6957","13059030102","Trn_noveh_p","moe",30.85
"6958","13059030102","Trn_pub_p","moe",24.36
"6959","13059030102","Trn_taxi_p","moe",2.32
"6960","13059030102","Trn_walk_p","moe",4.73
"6961","13059030200","Age05_p","moe",2.61
"6962","13059030200","Age18_24_p","moe",7.84
"6963","13059030200","AgeO65_p","moe",4.05
"6964","13059030200","AgeU18_p","moe",6.72
"6965","13059030200","Ed_ba_p","moe",8.44
"6966","13059030200","Ed_hsgrad_p","moe",8.63
"6967","13059030200","Ed_lesshs_p","moe",7.13
"6968","13059030200","Ed_ma_p","moe",2.78
"6969","13059030200","Ed_prof_doc_p","moe",2.67
"6970","13059030200","Ed_somecol_p","moe",6.73
"6971","13059030200","Empl_labor_p","moe",12.48
"6972","13059030200","Empl_unemp_p","moe",4.63
"6973","13059030200","HInsur_FBNat_p","moe",0.72
"6974","13059030200","HInsur_FBNC_p","moe",0.76
"6975","13059030200","HInsur_Nat_p","moe",13.33
"6976","13059030200","HousOwn_p","moe",11.41
"6977","13059030200","HousRent_p","moe",16.47
"6978","13059030200","Inc_10K_p","moe",7.45
"6979","13059030200","Inc_200K_p","moe",1.65
"6980","13059030200","Inc100K_149K_p","moe",1.7
"6981","13059030200","Inc10K_24K_p","moe",13.16
"6982","13059030200","Inc150K_199K_p","moe",0.62
"6983","13059030200","Inc25K_49K_p","moe",9.33
"6984","13059030200","Inc50K_74K_p","moe",5.53
"6985","13059030200","Inc75K_99K_p","moe",2.19
"6986","13059030200","Ind_ag_p","moe",0.66
"6987","13059030200","Ind_arts_p","moe",6.72
"6988","13059030200","Ind_const_p","moe",1.47
"6989","13059030200","Ind_edhlth_p","moe",11.55
"6990","13059030200","Ind_finan_p","moe",1.33
"6991","13059030200","Ind_info_p","moe",2.04
"6992","13059030200","Ind_manf_p","moe",6.81
"6993","13059030200","Ind_other_p","moe",5.58
"6994","13059030200","Ind_prof_p","moe",7.57
"6995","13059030200","Ind_pubad_p","moe",0.66
"6996","13059030200","Ind_retail_p","moe",3.36
"6997","13059030200","Ind_trans_p","moe",5.25
"6998","13059030200","Ind_whlsl_p","moe",1.28
"6999","13059030200","Inet_any_p","moe",12.85
"7000","13059030200","Inet_broad_p","moe",12.18
"7001","13059030200","Pov_Ov65_p","moe",3.94
"7002","13059030200","Pov_Und18_p","moe",9.43
"7003","13059030200","Rce_AI_p","moe",0.3
"7004","13059030200","Rce_AsnNH_p","moe",2.42
"7005","13059030200","Rce_BlkNH_p","moe",12.68
"7006","13059030200","Rce_Hisp_p","moe",0.98
"7007","13059030200","Rce_HPI_p","moe",0.3
"7008","13059030200","Rce_OthNH_p","moe",0.25
"7009","13059030200","Rce_WhtNH_p","moe",8.12
"7010","13059030200","Rent30_p","moe",12.2
"7011","13059030200","Sch_grad_p","moe",4.85
"7012","13059030200","Sch_Kpre_p","moe",2.19
"7013","13059030200","Sch_ugrad_p","moe",4.72
"7014","13059030200","Trn_car_p","moe",14.17
"7015","13059030200","Trn_carpool_p","moe",5.5
"7016","13059030200","Trn_home_p","moe",2.63
"7017","13059030200","Trn_noveh_p","moe",14.51
"7018","13059030200","Trn_pub_p","moe",1.41
"7019","13059030200","Trn_taxi_p","moe",4.58
"7020","13059030200","Trn_walk_p","moe",13.24
"7021","13059130300","Age05_p","moe",2.36
"7022","13059130300","Age18_24_p","moe",3
"7023","13059130300","AgeO65_p","moe",3.37
"7024","13059130300","AgeU18_p","moe",7.56
"7025","13059130300","Ed_ba_p","moe",3.83
"7026","13059130300","Ed_hsgrad_p","moe",8.17
"7027","13059130300","Ed_lesshs_p","moe",8.14
"7028","13059130300","Ed_ma_p","moe",7.82
"7029","13059130300","Ed_prof_doc_p","moe",1.95
"7030","13059130300","Ed_somecol_p","moe",5.21
"7031","13059130300","Empl_labor_p","moe",12.69
"7032","13059130300","Empl_unemp_p","moe",4.84
"7033","13059130300","HInsur_FBNat_p","moe",1.77
"7034","13059130300","HInsur_FBNC_p","moe",1.2
"7035","13059130300","HInsur_Nat_p","moe",11.01
"7036","13059130300","HousOwn_p","moe",14.62
"7037","13059130300","HousRent_p","moe",10.09
"7038","13059130300","Inc_10K_p","moe",4.3
"7039","13059130300","Inc_200K_p","moe",2.87
"7040","13059130300","Inc100K_149K_p","moe",3.93
"7041","13059130300","Inc10K_24K_p","moe",11.98
"7042","13059130300","Inc150K_199K_p","moe",7.17
"7043","13059130300","Inc25K_49K_p","moe",13.83
"7044","13059130300","Inc50K_74K_p","moe",4.63
"7045","13059130300","Inc75K_99K_p","moe",5.69
"7046","13059130300","Ind_ag_p","moe",1.21
"7047","13059130300","Ind_arts_p","moe",6.41
"7048","13059130300","Ind_const_p","moe",4.81
"7049","13059130300","Ind_edhlth_p","moe",7.87
"7050","13059130300","Ind_finan_p","moe",1.6
"7051","13059130300","Ind_info_p","moe",0.93
"7052","13059130300","Ind_manf_p","moe",9.55
"7053","13059130300","Ind_other_p","moe",4.17
"7054","13059130300","Ind_prof_p","moe",4.17
"7055","13059130300","Ind_pubad_p","moe",3.49
"7056","13059130300","Ind_retail_p","moe",5.34
"7057","13059130300","Ind_trans_p","moe",5.02
"7058","13059130300","Ind_whlsl_p","moe",1.1
"7059","13059130300","Inet_any_p","moe",16.56
"7060","13059130300","Inet_broad_p","moe",17.39
"7061","13059130300","Pov_Ov65_p","moe",3.1
"7062","13059130300","Pov_Und18_p","moe",7.88
"7063","13059130300","Rce_AI_p","moe",0.32
"7064","13059130300","Rce_AsnNH_p","moe",0.32
"7065","13059130300","Rce_BlkNH_p","moe",8.83
"7066","13059130300","Rce_Hisp_p","moe",9.5
"7067","13059130300","Rce_HPI_p","moe",0.32
"7068","13059130300","Rce_OthNH_p","moe",0.32
"7069","13059130300","Rce_WhtNH_p","moe",8.22
"7070","13059130300","Rent30_p","moe",32.98
"7071","13059130300","Sch_grad_p","moe",2.29
"7072","13059130300","Sch_Kpre_p","moe",2.42
"7073","13059130300","Sch_ugrad_p","moe",2.03
"7074","13059130300","Trn_car_p","moe",13.02
"7075","13059130300","Trn_carpool_p","moe",5.87
"7076","13059130300","Trn_home_p","moe",6.57
"7077","13059130300","Trn_noveh_p","moe",4.07
"7078","13059130300","Trn_pub_p","moe",2.05
"7079","13059130300","Trn_taxi_p","moe",0.73
"7080","13059130300","Trn_walk_p","moe",1.5
"7081","13059130400","Age05_p","moe",2.89
"7082","13059130400","Age18_24_p","moe",1.96
"7083","13059130400","AgeO65_p","moe",3.2
"7084","13059130400","AgeU18_p","moe",7.51
"7085","13059130400","Ed_ba_p","moe",5.12
"7086","13059130400","Ed_hsgrad_p","moe",8.36
"7087","13059130400","Ed_lesshs_p","moe",5.35
"7088","13059130400","Ed_ma_p","moe",5.86
"7089","13059130400","Ed_prof_doc_p","moe",2.31
"7090","13059130400","Ed_somecol_p","moe",7.3
"7091","13059130400","Empl_labor_p","moe",13.58
"7092","13059130400","Empl_unemp_p","moe",2.71
"7093","13059130400","HInsur_FBNat_p","moe",2.94
"7094","13059130400","HInsur_FBNC_p","moe",4.43
"7095","13059130400","HInsur_Nat_p","moe",11.31
"7096","13059130400","HousOwn_p","moe",13.27
"7097","13059130400","HousRent_p","moe",8.73
"7098","13059130400","Inc_10K_p","moe",4.67
"7099","13059130400","Inc_200K_p","moe",2.25
"7100","13059130400","Inc100K_149K_p","moe",9.21
"7101","13059130400","Inc10K_24K_p","moe",5.24
"7102","13059130400","Inc150K_199K_p","moe",3.56
"7103","13059130400","Inc25K_49K_p","moe",9.75
"7104","13059130400","Inc50K_74K_p","moe",8.76
"7105","13059130400","Inc75K_99K_p","moe",5.04
"7106","13059130400","Ind_ag_p","moe",1.02
"7107","13059130400","Ind_arts_p","moe",4.23
"7108","13059130400","Ind_const_p","moe",6.35
"7109","13059130400","Ind_edhlth_p","moe",13.18
"7110","13059130400","Ind_finan_p","moe",3.69
"7111","13059130400","Ind_info_p","moe",0.73
"7112","13059130400","Ind_manf_p","moe",6.46
"7113","13059130400","Ind_other_p","moe",2.7
"7114","13059130400","Ind_prof_p","moe",3.69
"7115","13059130400","Ind_pubad_p","moe",3.43
"7116","13059130400","Ind_retail_p","moe",5.8
"7117","13059130400","Ind_trans_p","moe",1.28
"7118","13059130400","Ind_whlsl_p","moe",2.08
"7119","13059130400","Inet_any_p","moe",11.34
"7120","13059130400","Inet_broad_p","moe",8.31
"7121","13059130400","Pov_Ov65_p","moe",2.67
"7122","13059130400","Pov_Und18_p","moe",6.66
"7123","13059130400","Rce_AI_p","moe",0.31
"7124","13059130400","Rce_AsnNH_p","moe",2.3
"7125","13059130400","Rce_BlkNH_p","moe",5.93
"7126","13059130400","Rce_Hisp_p","moe",8.62
"7127","13059130400","Rce_HPI_p","moe",0.31
"7128","13059130400","Rce_OthNH_p","moe",1
"7129","13059130400","Rce_WhtNH_p","moe",8.2
"7130","13059130400","Rent30_p","moe",20.99
"7131","13059130400","Sch_grad_p","moe",2.54
"7132","13059130400","Sch_Kpre_p","moe",1.85
"7133","13059130400","Sch_ugrad_p","moe",3.15
"7134","13059130400","Trn_car_p","moe",18.88
"7135","13059130400","Trn_carpool_p","moe",3.95
"7136","13059130400","Trn_home_p","moe",3.62
"7137","13059130400","Trn_noveh_p","moe",4.69
"7138","13059130400","Trn_pub_p","moe",0.89
"7139","13059130400","Trn_taxi_p","moe",0.74
"7140","13059130400","Trn_walk_p","moe",0.74
"7141","13059130500","Age05_p","moe",2.58
"7142","13059130500","Age18_24_p","moe",2.09
"7143","13059130500","AgeO65_p","moe",3.4
"7144","13059130500","AgeU18_p","moe",15.06
"7145","13059130500","Ed_ba_p","moe",6.67
"7146","13059130500","Ed_hsgrad_p","moe",7.16
"7147","13059130500","Ed_lesshs_p","moe",5.78
"7148","13059130500","Ed_ma_p","moe",12.65
"7149","13059130500","Ed_prof_doc_p","moe",2.96
"7150","13059130500","Ed_somecol_p","moe",8.55
"7151","13059130500","Empl_labor_p","moe",18.59
"7152","13059130500","Empl_unemp_p","moe",1.63
"7153","13059130500","HInsur_FBNat_p","moe",2.19
"7154","13059130500","HInsur_FBNC_p","moe",0.91
"7155","13059130500","HInsur_Nat_p","moe",23.22
"7156","13059130500","HousOwn_p","moe",22.13
"7157","13059130500","HousRent_p","moe",12.24
