"","GEOID","NAME","variable","estimate","moe","source"
"1937","13059130400","Census Tract 1304, Clarke County, Georgia","B16010_001",4451,586,"American Community Survey, 5 year sample, 2016-2020"
"1938","13059130400","Census Tract 1304, Clarke County, Georgia","B16010_002",480,238,"American Community Survey, 5 year sample, 2016-2020"
"1939","13059130400","Census Tract 1304, Clarke County, Georgia","B16010_015",1082,372,"American Community Survey, 5 year sample, 2016-2020"
"1940","13059130400","Census Tract 1304, Clarke County, Georgia","B16010_028",1293,325,"American Community Survey, 5 year sample, 2016-2020"
"1941","13059130400","Census Tract 1304, Clarke County, Georgia","B17020_001",6413,855,"American Community Survey, 5 year sample, 2016-2020"
"1942","13059130400","Census Tract 1304, Clarke County, Georgia","B17020_002",983,396,"American Community Survey, 5 year sample, 2016-2020"
"1943","13059130400","Census Tract 1304, Clarke County, Georgia","B19001_001",2442,282,"American Community Survey, 5 year sample, 2016-2020"
"1944","13059130400","Census Tract 1304, Clarke County, Georgia","B19001_002",182,114,"American Community Survey, 5 year sample, 2016-2020"
"1945","13059130400","Census Tract 1304, Clarke County, Georgia","B19001_003",43,66,"American Community Survey, 5 year sample, 2016-2020"
"1946","13059130400","Census Tract 1304, Clarke County, Georgia","B19001_004",87,76,"American Community Survey, 5 year sample, 2016-2020"
"1947","13059130400","Census Tract 1304, Clarke County, Georgia","B19001_005",84,79,"American Community Survey, 5 year sample, 2016-2020"
"1948","13059130400","Census Tract 1304, Clarke County, Georgia","B19001_006",142,110,"American Community Survey, 5 year sample, 2016-2020"
"1949","13059130400","Census Tract 1304, Clarke County, Georgia","B19001_007",153,127,"American Community Survey, 5 year sample, 2016-2020"
"1950","13059130400","Census Tract 1304, Clarke County, Georgia","B19001_008",93,80,"American Community Survey, 5 year sample, 2016-2020"
"1951","13059130400","Census Tract 1304, Clarke County, Georgia","B19001_009",216,140,"American Community Survey, 5 year sample, 2016-2020"
"1952","13059130400","Census Tract 1304, Clarke County, Georgia","B19001_010",51,50,"American Community Survey, 5 year sample, 2016-2020"
"1953","13059130400","Census Tract 1304, Clarke County, Georgia","B19001_011",350,207,"American Community Survey, 5 year sample, 2016-2020"
"1954","13059130400","Census Tract 1304, Clarke County, Georgia","B19001_012",76,55,"American Community Survey, 5 year sample, 2016-2020"
"1955","13059130400","Census Tract 1304, Clarke County, Georgia","B19001_013",281,123,"American Community Survey, 5 year sample, 2016-2020"
"1956","13059130400","Census Tract 1304, Clarke County, Georgia","B19001_014",238,134,"American Community Survey, 5 year sample, 2016-2020"
"1957","13059130400","Census Tract 1304, Clarke County, Georgia","B19001_015",292,181,"American Community Survey, 5 year sample, 2016-2020"
"1958","13059130400","Census Tract 1304, Clarke County, Georgia","B19001_016",72,87,"American Community Survey, 5 year sample, 2016-2020"
"1959","13059130400","Census Tract 1304, Clarke County, Georgia","B19001_017",82,55,"American Community Survey, 5 year sample, 2016-2020"
"1960","13059130400","Census Tract 1304, Clarke County, Georgia","B25001_001",2649,252,"American Community Survey, 5 year sample, 2016-2020"
"1961","13059130400","Census Tract 1304, Clarke County, Georgia","B25008_001",6473,870,"American Community Survey, 5 year sample, 2016-2020"
"1962","13059130400","Census Tract 1304, Clarke County, Georgia","B25008_002",4440,859,"American Community Survey, 5 year sample, 2016-2020"
"1963","13059130400","Census Tract 1304, Clarke County, Georgia","B25008_003",2033,565,"American Community Survey, 5 year sample, 2016-2020"
"1964","13059130400","Census Tract 1304, Clarke County, Georgia","B25070_001",810,215,"American Community Survey, 5 year sample, 2016-2020"
"1965","13059130400","Census Tract 1304, Clarke County, Georgia","B25070_007",63,72,"American Community Survey, 5 year sample, 2016-2020"
"1966","13059130400","Census Tract 1304, Clarke County, Georgia","B25070_008",127,119,"American Community Survey, 5 year sample, 2016-2020"
"1967","13059130400","Census Tract 1304, Clarke County, Georgia","B25070_009",56,47,"American Community Survey, 5 year sample, 2016-2020"
"1968","13059130400","Census Tract 1304, Clarke County, Georgia","B25070_010",136,85,"American Community Survey, 5 year sample, 2016-2020"
"1969","13059130400","Census Tract 1304, Clarke County, Georgia","B27003_009",114,105,"American Community Survey, 5 year sample, 2016-2020"
"1970","13059130400","Census Tract 1304, Clarke County, Georgia","B27003_037",77,71,"American Community Survey, 5 year sample, 2016-2020"
"1971","13059130400","Census Tract 1304, Clarke County, Georgia","B27020_003",5157,732,"American Community Survey, 5 year sample, 2016-2020"
"1972","13059130400","Census Tract 1304, Clarke County, Georgia","B27020_009",260,190,"American Community Survey, 5 year sample, 2016-2020"
"1973","13059130400","Census Tract 1304, Clarke County, Georgia","B27020_014",506,287,"American Community Survey, 5 year sample, 2016-2020"
"1974","13059130400","Census Tract 1304, Clarke County, Georgia","B28011_001",2442,282,"American Community Survey, 5 year sample, 2016-2020"
"1975","13059130400","Census Tract 1304, Clarke County, Georgia","B28011_002",2170,277,"American Community Survey, 5 year sample, 2016-2020"
"1976","13059130400","Census Tract 1304, Clarke County, Georgia","B28011_004",1669,203,"American Community Survey, 5 year sample, 2016-2020"
"1977","13059130400","Census Tract 1304, Clarke County, Georgia","C18120_001",3837,612,"American Community Survey, 5 year sample, 2016-2020"
"1978","13059130400","Census Tract 1304, Clarke County, Georgia","C18120_002",2580,521,"American Community Survey, 5 year sample, 2016-2020"
"1979","13059130400","Census Tract 1304, Clarke County, Georgia","C18120_006",112,104,"American Community Survey, 5 year sample, 2016-2020"
"1980","13059130400","Census Tract 1304, Clarke County, Georgia","C18130_002",1752,431,"American Community Survey, 5 year sample, 2016-2020"
"1981","13059130400","Census Tract 1304, Clarke County, Georgia","C18130_016",824,173,"American Community Survey, 5 year sample, 2016-2020"
"1982","13059130400","Census Tract 1304, Clarke County, Georgia","C24070_001",2740,545,"American Community Survey, 5 year sample, 2016-2020"
"1983","13059130400","Census Tract 1304, Clarke County, Georgia","C24070_002",18,28,"American Community Survey, 5 year sample, 2016-2020"
"1984","13059130400","Census Tract 1304, Clarke County, Georgia","C24070_003",229,174,"American Community Survey, 5 year sample, 2016-2020"
"1985","13059130400","Census Tract 1304, Clarke County, Georgia","C24070_004",190,177,"American Community Survey, 5 year sample, 2016-2020"
"1986","13059130400","Census Tract 1304, Clarke County, Georgia","C24070_005",54,57,"American Community Survey, 5 year sample, 2016-2020"
"1987","13059130400","Census Tract 1304, Clarke County, Georgia","C24070_006",311,159,"American Community Survey, 5 year sample, 2016-2020"
"1988","13059130400","Census Tract 1304, Clarke County, Georgia","C24070_007",39,35,"American Community Survey, 5 year sample, 2016-2020"
"1989","13059130400","Census Tract 1304, Clarke County, Georgia","C24070_008",0,20,"American Community Survey, 5 year sample, 2016-2020"
"1990","13059130400","Census Tract 1304, Clarke County, Georgia","C24070_009",189,101,"American Community Survey, 5 year sample, 2016-2020"
"1991","13059130400","Census Tract 1304, Clarke County, Georgia","C24070_010",202,101,"American Community Survey, 5 year sample, 2016-2020"
"1992","13059130400","Census Tract 1304, Clarke County, Georgia","C24070_011",1107,361,"American Community Survey, 5 year sample, 2016-2020"
"1993","13059130400","Census Tract 1304, Clarke County, Georgia","C24070_012",173,116,"American Community Survey, 5 year sample, 2016-2020"
"1994","13059130400","Census Tract 1304, Clarke County, Georgia","C24070_013",110,74,"American Community Survey, 5 year sample, 2016-2020"
"1995","13059130400","Census Tract 1304, Clarke County, Georgia","C24070_014",118,94,"American Community Survey, 5 year sample, 2016-2020"
"1996","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_003",224,141,"American Community Survey, 5 year sample, 2016-2020"
"1997","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_004",248,135,"American Community Survey, 5 year sample, 2016-2020"
"1998","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_005",215,130,"American Community Survey, 5 year sample, 2016-2020"
"1999","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_006",194,86,"American Community Survey, 5 year sample, 2016-2020"
"2000","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_020",21,22,"American Community Survey, 5 year sample, 2016-2020"
"2001","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_021",35,31,"American Community Survey, 5 year sample, 2016-2020"
"2002","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_022",182,160,"American Community Survey, 5 year sample, 2016-2020"
"2003","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_023",67,57,"American Community Survey, 5 year sample, 2016-2020"
"2004","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_024",11,17,"American Community Survey, 5 year sample, 2016-2020"
"2005","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_025",37,38,"American Community Survey, 5 year sample, 2016-2020"
"2006","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_027",30,41,"American Community Survey, 5 year sample, 2016-2020"
"2007","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_028",332,207,"American Community Survey, 5 year sample, 2016-2020"
"2008","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_029",527,319,"American Community Survey, 5 year sample, 2016-2020"
"2009","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_030",193,113,"American Community Survey, 5 year sample, 2016-2020"
"2010","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_044",82,61,"American Community Survey, 5 year sample, 2016-2020"
"2011","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_045",44,39,"American Community Survey, 5 year sample, 2016-2020"
"2012","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_046",50,38,"American Community Survey, 5 year sample, 2016-2020"
"2013","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_047",66,69,"American Community Survey, 5 year sample, 2016-2020"
"2014","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_048",16,18,"American Community Survey, 5 year sample, 2016-2020"
"2015","13059130300","Census Tract 1303, Clarke County, Georgia","B01001_049",17,18,"American Community Survey, 5 year sample, 2016-2020"
"2016","13059130300","Census Tract 1303, Clarke County, Georgia","B01003_001",6231,780,"American Community Survey, 5 year sample, 2016-2020"
"2017","13059130300","Census Tract 1303, Clarke County, Georgia","B03002_003",1404,512,"American Community Survey, 5 year sample, 2016-2020"
"2018","13059130300","Census Tract 1303, Clarke County, Georgia","B03002_004",2273,550,"American Community Survey, 5 year sample, 2016-2020"
"2019","13059130300","Census Tract 1303, Clarke County, Georgia","B03002_005",0,20,"American Community Survey, 5 year sample, 2016-2020"
"2020","13059130300","Census Tract 1303, Clarke County, Georgia","B03002_006",0,20,"American Community Survey, 5 year sample, 2016-2020"
"2021","13059130300","Census Tract 1303, Clarke County, Georgia","B03002_007",0,20,"American Community Survey, 5 year sample, 2016-2020"
"2022","13059130300","Census Tract 1303, Clarke County, Georgia","B03002_008",0,20,"American Community Survey, 5 year sample, 2016-2020"
"2023","13059130300","Census Tract 1303, Clarke County, Georgia","B03002_012",2355,592,"American Community Survey, 5 year sample, 2016-2020"
"2024","13059130300","Census Tract 1303, Clarke County, Georgia","B08141_001",2726,410,"American Community Survey, 5 year sample, 2016-2020"
"2025","13059130300","Census Tract 1303, Clarke County, Georgia","B08141_002",132,111,"American Community Survey, 5 year sample, 2016-2020"
"2026","13059130300","Census Tract 1303, Clarke County, Georgia","B08141_006",2184,355,"American Community Survey, 5 year sample, 2016-2020"
"2027","13059130300","Census Tract 1303, Clarke County, Georgia","B08141_011",280,160,"American Community Survey, 5 year sample, 2016-2020"
"2028","13059130300","Census Tract 1303, Clarke County, Georgia","B08141_016",36,56,"American Community Survey, 5 year sample, 2016-2020"
"2029","13059130300","Census Tract 1303, Clarke County, Georgia","B08141_021",27,41,"American Community Survey, 5 year sample, 2016-2020"
"2030","13059130300","Census Tract 1303, Clarke County, Georgia","B08141_026",0,20,"American Community Survey, 5 year sample, 2016-2020"
"2031","13059130300","Census Tract 1303, Clarke County, Georgia","B08141_031",199,179,"American Community Survey, 5 year sample, 2016-2020"
"2032","13059130300","Census Tract 1303, Clarke County, Georgia","B14007_001",6063,787,"American Community Survey, 5 year sample, 2016-2020"
"2033","13059130300","Census Tract 1303, Clarke County, Georgia","B14007_003",68,81,"American Community Survey, 5 year sample, 2016-2020"
