tct_fips,acc_naics1,D1,D2,D3
13059030200,ALL OTHER SPECIAL TRADE CONTRACTORS,0.44988887488451845,0.8594663217674454,1.0280384261846773
13059130300,ALL OTHER SPECIAL TRADE CONTRACTORS,0.6751119913950331,0.9429594135674089,1.2330876614897137
13059130400,ALL OTHER SPECIAL TRADE CONTRACTORS,0.5033976488065668,0.876677302976404,1.1325271237156342
13059130500,ALL OTHER SPECIAL TRADE CONTRACTORS,1.239909060050901,1.459603779984724,2.216275532963822
13059130601,ALL OTHER SPECIAL TRADE CONTRACTORS,1.0032044932286608,1.1365073248636048,1.542176591013437
13059130602,ALL OTHER SPECIAL TRADE CONTRACTORS,1.2042262823662218,1.4909704780632913,1.6581281961910188
13059130701,ALL OTHER SPECIAL TRADE CONTRACTORS,0.5877322594626154,1.1590097389817922,1.5913598682494934
13059130702,ALL OTHER SPECIAL TRADE CONTRACTORS,0.976907261687677,1.1130624435585583,1.870066587542231
13059140300,ALL OTHER SPECIAL TRADE CONTRACTORS,1.0981836244386451,1.456809040692572,1.7326350853923824
13059140400,ALL OTHER SPECIAL TRADE CONTRACTORS,1.9269661378528957,2.3441190415783835,2.5913056737493028
13059140500,ALL OTHER SPECIAL TRADE CONTRACTORS,0.8089877107934564,1.170106175380904,1.311686049920571
13059140600,ALL OTHER SPECIAL TRADE CONTRACTORS,1.605829328329196,2.3571705794301625,2.6519933886148017
13059150300,ALL OTHER SPECIAL TRADE CONTRACTORS,0.8056286189042504,1.4272181133047535,1.663889366202085
13059150400,ALL OTHER SPECIAL TRADE CONTRACTORS,1.113421669437868,2.331887426317414,2.7622831637456384
13059150500,ALL OTHER SPECIAL TRADE CONTRACTORS,1.2596114112697983,1.6611316391886148,1.9619044996310948
13059150600,ALL OTHER SPECIAL TRADE CONTRACTORS,1.3829830070585063,1.5024485686765,1.5401014584001826
13059150701,ALL OTHER SPECIAL TRADE CONTRACTORS,0.8123350076069761,1.5851474882333223,2.0043812639977596
13059150702,ALL OTHER SPECIAL TRADE CONTRACTORS,0.7078915111117583,1.1071248357412895,1.5343455441618041
13059150800,ALL OTHER SPECIAL TRADE CONTRACTORS,0.6602548922499092,1.2979463114540213,1.7722146839322586
13059150900,ALL OTHER SPECIAL TRADE CONTRACTORS,1.3999634651097856,1.9778972089277629,2.564016001882148
13059000100,ALL OTHER SUPPORT SERVICES,0.5373853271788123,0.8812844512074602,1.353542308448582
13059000401,ALL OTHER SUPPORT SERVICES,1.5057860490811408,1.8087100738221205,1.9170350285318323
13059000402,ALL OTHER SUPPORT SERVICES,0.9191117824810416,0.9992734002768013,1.1038390508213543
13059000600,ALL OTHER SUPPORT SERVICES,0.25807747226230493,0.41166334691755513,0.6646065186251409
13059000900,ALL OTHER SUPPORT SERVICES,0.4452908725153601,0.8203409563447781,0.9767410979860155
13059001200,ALL OTHER SUPPORT SERVICES,0.7316206158043724,0.7863298153914072,1.0900046026692456
13059001700,ALL OTHER SUPPORT SERVICES,0.6741796672074984,0.9050635051386229,1.0905476429535605
13059001800,ALL OTHER SUPPORT SERVICES,0.46980151400174275,0.7067495269425444,0.7889350426742953
13059001900,ALL OTHER SUPPORT SERVICES,0.540275658788841,0.7506899091681172,1.151338415382705
13059002000,ALL OTHER SUPPORT SERVICES,0.5846662399361934,1.0074129001353673,1.1741372788354372
13059002100,ALL OTHER SUPPORT SERVICES,0.5753696402485681,0.890604507495705,1.1551842988912906
13059002200,ALL OTHER SUPPORT SERVICES,1.4855992548687562,1.6818799811318617,1.8752314207267906
13059030101,ALL OTHER SUPPORT SERVICES,1.0961514210824075,1.4720620949971988,1.9682672301290074
13059030102,ALL OTHER SUPPORT SERVICES,1.399515902956395,1.7978192231469279,2.2888385011855363
13059030200,ALL OTHER SUPPORT SERVICES,1.4554588794885914,1.7306492979483687,2.0574460477849095
13059130300,ALL OTHER SUPPORT SERVICES,0.610319167924826,0.8489398547004224,1.3316904573827435
13059130400,ALL OTHER SUPPORT SERVICES,0.7886258010417697,1.0617909045353473,1.8135051361443073
13059130500,ALL OTHER SUPPORT SERVICES,1.5847637995837855,2.0698080406310324,2.2965928142999914
13059130601,ALL OTHER SUPPORT SERVICES,0.8528563508733644,1.211503508873579,1.3567749784363692
13059130602,ALL OTHER SUPPORT SERVICES,0.4028318968626645,1.6462719985672762,1.7418675855825756
13059130701,ALL OTHER SUPPORT SERVICES,1.0765453140260377,1.294911948379904,1.364092885043635
13059130702,ALL OTHER SUPPORT SERVICES,0.7931454283854961,0.8600921199670348,1.2070849434158109
13059140300,ALL OTHER SUPPORT SERVICES,1.642725895641156,2.6536205513868456,2.8318645218600946
13059140400,ALL OTHER SUPPORT SERVICES,3.3902791779243846,4.340052241316482,4.543343713839304
13059140500,ALL OTHER SUPPORT SERVICES,3.2851599897015897,3.6113026983671594,3.9557497068386933
13059140600,ALL OTHER SUPPORT SERVICES,4.923419709049342,5.21473834003128,5.48135315222595
13059150300,ALL OTHER SUPPORT SERVICES,0.6459416963285299,0.8749166057904944,1.007952357878456
13059150400,ALL OTHER SUPPORT SERVICES,2.1766918538891558,2.4548226518750056,2.5763379916190225
13059150500,ALL OTHER SUPPORT SERVICES,2.6744719639176973,2.766686858732296,2.802521791375793
13059150600,ALL OTHER SUPPORT SERVICES,2.92974229131179,3.0752483767562167,3.163082764326671
13059150701,ALL OTHER SUPPORT SERVICES,4.042105525381685,4.184023378133124,4.2464401314483995
13059150702,ALL OTHER SUPPORT SERVICES,5.350616778575101,5.485456948686437,5.5319927597002785
13059150800,ALL OTHER SUPPORT SERVICES,4.769345762253666,4.837816194383699,4.8690528505688935
13059150900,ALL OTHER SUPPORT SERVICES,5.372044425168938,5.5189428578156745,5.6183674617854305
13059000100,AUTO REPAIR AND MAINTENANCE,0.42798441837939954,0.6191580560704633,0.7105427758819282
13059000401,AUTO REPAIR AND MAINTENANCE,0.7484868929491122,1.6082472523643256,1.6789923631412227
13059000402,AUTO REPAIR AND MAINTENANCE,0.6593975309987933,0.8276275212541574,0.9148191054273274
13059000600,AUTO REPAIR AND MAINTENANCE,0.27809717431759834,0.5379756590610483,0.807341657858562
13059000900,AUTO REPAIR AND MAINTENANCE,0.2710028990497478,0.4302836556027771,0.5258177485775244
13059001200,AUTO REPAIR AND MAINTENANCE,0.5411358496107961,0.790464316305282,0.9533044802679674
13059001700,AUTO REPAIR AND MAINTENANCE,0.6246556069486144,0.85460943327455,0.9359507376757525
13059001800,AUTO REPAIR AND MAINTENANCE,0.44838026765121913,0.5679582761471406,0.6213933485158021
13059001900,AUTO REPAIR AND MAINTENANCE,0.4443636809686747,0.6565882095957778,0.8448337449663873
13059002000,AUTO REPAIR AND MAINTENANCE,0.4193676658691522,0.7109035930502676,0.8412122166404116
13059002100,AUTO REPAIR AND MAINTENANCE,0.7528925112526661,0.94588265942628,1.091376242167737
13059002200,AUTO REPAIR AND MAINTENANCE,0.5330511875098208,1.5687344768560594,1.8376815568482745
13059030101,AUTO REPAIR AND MAINTENANCE,0.46657365610508056,0.774187487120992,0.9263775806869134
13059030102,AUTO REPAIR AND MAINTENANCE,0.5815400376915092,0.9277676573916096,1.0818211435272214
13059030200,AUTO REPAIR AND MAINTENANCE,0.3557961453149006,0.40243218555700516,0.6206477197511525
13059130300,AUTO REPAIR AND MAINTENANCE,1.2259195840180224,1.918254624617259,2.189590819741891
